preco,vendido,km_por_ano,idade_carro
81323.87,0,20074.957056000003,18
27201.75,1,35064.387072000005,16
95278.85,0,18127.650816,21
94315.51,0,17837.968896000002,15
37951.75,1,22402.06848,22
96285.53,1,21330.245376000003,21
58978.02,1,15525.341568000002,24
66651.0,0,37134.003456000006,13
88555.52,0,21961.108224000003,24
61630.38,0,20366.248320000002,14
98328.24,1,18682.874496,22
76272.15,0,29846.893824000002,21
93697.46,1,19299.253248,24
91371.26,1,15168.067200000001,23
86633.46,0,26747.297280000003,24
83877.1,0,20408.091264000002,19
50938.9,1,25353.605376000003,17
41890.39,1,46476.245376000006,19
34052.08,1,16241.499648,20
35307.92,1,17155.607040000003,26
31695.2,1,10735.933824000002,22
40227.33,1,25432.463232000002,19
43917.45,1,8014.533120000001,21
109906.01,0,17398.617984,15
67982.13,0,15839.163648000002,20
41578.68,1,21291.62112,13
67504.73,0,17677.034496,21
69547.81,0,16944.782976000002,20
25314.75,1,27214.00704,22
67606.49,0,40870.900224000005,18
107345.32,1,27099.743616000003,23
34927.35,1,31744.310400000002,19
96531.08,1,12850.611840000001,24
45120.98,1,9104.059008,25
88881.87,0,13872.54528,15
48994.7,1,17311.713408,26
70709.22,1,14974.94592,19
58219.51,1,24709.867776000003,26
23668.79,1,33150.877056000005,24
35561.17,1,14738.372352,12
40363.11,0,26729.594496,23
72452.0,0,25681.911552,19
35037.8,1,28718.743680000003,20
85300.42,0,22392.412416000003,14
71149.77,0,20152.205568,17
95239.51,1,13917.606912000001,22
61215.8,1,13069.482624,16
19218.55,1,15113.349504000002,26
66091.55,1,13710.001536000002,13
112641.34,0,13302.837504000001,16
95541.23,0,32558.638464000003,12
98568.01,0,23852.087424,21
106052.39,1,16268.858496,15
109610.39,0,33817.145472000004,13
80984.73,0,33995.782656,16
80582.02,1,13209.495552,21
55590.65,1,19691.933184,16
70193.91,1,12042.721152,22
87003.04,0,39430.537344000004,19
107491.17,1,11545.433856000001,16
77343.61,0,17701.174656000003,14
66778.15,0,41667.525504000005,24
53076.24,1,15197.035392000002,19
76087.48,1,21578.084352,20
67870.19,0,26776.265472000003,23
53956.34,1,18901.745280000003,23
73962.99,0,22117.214592,24
79281.48,0,14677.21728,12
38765.45,1,38474.587008,19
57832.84,0,14284.537344,11
48082.53,0,19793.321856000002,26
54844.78,1,34163.154432,22
106526.04,1,18169.49376,18
29561.02,1,12855.439872,25
72051.98,0,10298.192256,25
66043.77,0,12403.214208000001,22
81316.02,1,17730.142848,26
101104.96,1,12712.208256000002,9
80513.54,0,19704.807936,13
46702.28,1,26602.45632,17
90589.03,0,28211.800320000002,25
61799.1,0,27281.599488000003,26
101916.7,1,41471.185536000005,20
82097.82,0,34267.761792000005,23
64528.31,0,24975.409536000003,25
98485.14,1,12528.743040000001,17
66008.2,0,16919.033472000003,21
61722.12,0,26153.449344,16
34298.66,1,29582.961408000003,23
98856.7,0,24017.849856,12
83667.22,0,9363.163392,20
97263.91,1,22717.499904,11
88281.54,0,18233.86752,12
34524.98,1,20380.732416000003,11
104827.16,0,30991.137408000002,25
48726.58,0,8653.442688000001,11
54424.16,1,22402.06848,13
85295.12,1,15456.139776000002,21
51606.0,1,22941.19872,19
34593.37,1,14760.903168,26
71759.8,0,35613.173376,20
52546.09,1,16048.378368000002,25
51090.19,1,11328.172416000001,14
54236.98,0,24967.362816,14
64528.13,1,12708.989568,25
93928.95,0,27355.629312,11
53518.08,1,24656.759424,7
87563.28,1,16404.043392,16
89629.5,0,33759.209088,13
32668.29,1,19188.208512,21
76761.77,0,7171.236864,23
35058.71,1,15081.162624,22
65385.97,0,12420.916992,25
49519.35,1,19854.476928,19
75797.77,0,25076.798208,17
29170.59,1,15744.212352,20
33382.6,1,8877.141504000001,19
26377.36,1,17294.010624000002,24
37468.84,1,10861.462656000002,26
24665.45,1,17648.066304,24
42444.55,1,33397.106688,25
50872.23,1,10161.398016000001,26
24292.86,1,19511.686656,26
19297.52,1,21293.230464,25
63790.44,1,16899.721344,20
70521.22,0,28596.433536,20
65478.23,0,26006.999040000002,26
91915.88,0,29901.611520000002,19
103990.56,1,31037.808384000004,16
74740.98,0,10053.571968,23
98810.93,1,21518.538624,23
47387.61,1,21064.703616000003,22
81228.74,0,48352.74048,19
106076.06,0,19468.234368,20
83588.44,0,34567.099776,18
95199.66,0,25065.5328,11
42348.96,0,8890.016256,24
19916.43,1,31575.32928,22
47806.25,0,33310.202112,14
57963.68,0,16222.187520000001,15
73547.63,1,20174.736384,22
77671.45,0,18764.95104,26
79165.35,1,12522.305664000001,17
92465.26,0,27405.518976000003,14
82416.48,0,24441.107328000002,25
45640.49,1,24883.676928,16
58501.34,1,12781.410048000002,16
90030.77,0,16513.478784000003,24
14508.39,1,20509.479936,19
94208.8,1,12224.577024,20
48715.6,0,16856.269056,25
32046.01,1,16487.72928,12
49410.98,0,15998.488704000001,22
87069.05,0,11077.114752000001,12
85096.92,0,14831.714304000001,23
61753.82,0,30107.607552,14
93559.64,0,19125.444096000003,19
42410.36,1,15414.296832000002,13
36581.64,1,25780.081536,24
27474.36,1,22638.642048,20
93514.83,0,13460.553216,9
107079.39,1,15980.78592,14
61803.61,0,11930.067072000002,25
101748.11,0,29787.348096,15
74032.86,1,19503.639936,18
99589.67,0,23860.134144000003,24
23017.53,1,26967.777408,26
42619.3,1,19387.767168000002,23
86919.84,1,15938.942976,15
31505.15,1,30011.046912,26
63596.69,0,40204.631808000006,21
72759.25,1,23935.773312,22
99435.47,0,39039.466752,21
40425.88,0,18042.355584,24
24349.84,1,21407.493888,21
101688.68,1,19899.53856,18
36247.29,1,20795.943168,18
60496.16,0,17025.250176,14
27668.57,1,28699.431552000002,18
26789.44,1,15411.078144000001,23
105173.64,1,13743.797760000001,26
42571.83,1,24526.402560000002,22
85966.75,0,23341.925376000003,22
89264.14,0,18286.975872000003,25
33833.66,1,11600.151552000001,26
59863.94,1,24862.755456000003,21
71509.64,1,17253.777024000003,24
94078.78,0,32539.326336000002,19
99458.94,0,22027.091328000002,18
69070.78,0,51096.672000000006,15
103482.53,1,34201.778688000006,19
92719.67,0,27835.213824000002,26
67054.25,1,22674.047616,22
38055.29,1,18071.323776,19
23733.08,1,21603.833856,24
70682.81,0,24795.163008000003,15
88481.86,1,30762.61056,25
73771.6,0,22461.614208000003,23
32474.89,1,27362.066688000003,17
62882.66,1,19928.506752,23
90766.35,0,39045.904128,22
61934.73,1,16095.049344000001,22
52531.47,1,36145.86624,21
77414.27,1,17129.857536,19
76585.4,0,23547.921408000002,18
63635.52,0,30812.500224000003,20
69959.57,1,12065.251968,26
104788.21,0,27178.601472000002,23
87919.11,0,26444.740608,13
28710.56,1,11423.123712,23
111329.21,0,11270.236032,19
66962.03,0,14907.353472,24
67865.91,0,21243.3408,23
54159.34,1,29832.409728000002,21
32290.74,1,42800.50368,25
54337.79,1,31613.953536,15
35602.53,1,21597.396480000003,22
64654.71,1,21055.047552,18
44184.29,1,22855.903488,11
49690.72,0,23180.990976,24
56841.47,1,31649.359104000003,23
55281.48,1,20194.048512,13
38841.48,1,19724.120064000002,17
34285.91,1,48880.605312,23
93771.79,0,23364.456192,20
60766.54,0,25118.641152,15
66528.07,1,16650.273024000002,24
67046.86,1,19968.740352,11
103340.78,1,32857.976448,20
46975.59,1,20115.190656000002,14
103042.74,1,19020.836736,11
52331.31,0,26303.118336000003,17
83215.92,1,22197.681792000003,23
41534.81,1,30711.111552000002,25
79326.41,1,17009.156736,21
112293.85,0,18761.732352000003,22
95322.47,0,19481.10912,14
33958.75,1,19772.400384,26
58010.29,1,21394.619136,26
52000.53,0,17685.081216000002,26
51608.72,1,8634.130560000001,23
71949.13,0,11405.420928000001,22
60133.51,0,14469.611904000001,25
36599.76,1,20960.096256,26
64303.85,0,19294.425216,20
99064.05,0,23721.73056,24
28587.24,1,32684.167296000003,26
42096.4,0,25656.162048000002,17
72458.38,1,15979.176576000002,12
90849.42,0,47503.006848000005,19
96619.46,1,21399.447168000002,12
75324.63,0,13940.137728000002,25
31668.3,1,18494.581248000002,22
29428.05,1,15961.473792,22
31016.19,1,39894.028416,26
27250.7,1,23179.381632,14
98989.22,0,16772.583168,17
75491.16,0,47807.172864,19
47735.93,1,29613.538944000004,23
91783.18,1,16371.856512,16
64729.76,0,30294.291456000003,21
39433.15,1,26649.127296000002,21
88235.0,0,17409.883392,17
37256.35,1,34311.214080000005,21
78665.46,1,15887.443968000001,23
30450.97,1,12757.269888,16
25065.57,1,17907.170688000002,23
29926.6,1,16523.134848,15
83609.21,1,14126.821632000001,22
63327.04,0,14418.112896,15
95705.34,0,12921.422976000002,10
91216.66,0,34134.18624,17
52214.47,1,24505.481088,23
67848.61,0,24202.924416,20
47602.49,1,27131.930496,24
42611.34,0,11120.56704,17
85374.41,0,12544.83648,13
93690.6,0,23095.695744,13
33481.35,1,17335.853568000002,22
26803.39,1,12480.462720000001,25
63427.5,1,17248.948992,26
64368.36,0,32550.591744,26
60502.91,0,38986.358400000005,21
30572.94,1,34459.273728,22
49972.88,1,40478.220288000004,22
88048.72,0,16943.173632,22
59699.1,0,24148.206720000002,21
81785.58,0,33678.741888000004,26
83924.22,1,22255.618176,16
34813.54,1,19545.48288,16
99645.65,1,23135.929344,19
72851.89,0,15686.275968000002,25
109525.03,0,21930.530688000003,11
55122.44,1,21489.570432,18
83834.06,0,19299.253248,24
52849.41,1,8619.646464000001,23
45340.26,1,23663.794176000003,16
11308.25,1,32384.829312,26
110569.02,1,25699.614336000002,13
73065.98,0,33205.594752000005,16
74587.35,0,28469.295360000004,18
57776.0,1,32407.360128000004,21
80862.65,0,27098.134272000003,17
72232.65,0,32249.644416000003,20
35179.06,1,17084.795904000002,20
82406.98,1,18753.685632,17
106635.34,1,21872.594304000002,26
14730.99,1,18439.863552000003,21
97025.36,1,17125.029504000002,19
117039.9,1,21615.099264,22
99266.15,0,26787.530880000002,19
51185.39,0,26512.333056000003,23
52021.04,1,27421.612416000004,20
53654.36,0,8878.750848000001,16
63123.67,0,11846.381184000002,22
70215.24,0,24838.615296,26
28984.27,1,39805.514496,20
48994.41,1,20239.110144000002,22
65225.61,1,18282.14784,15
90106.13,0,12269.638656000001,12
99019.19,1,15815.023488,15
38410.92,1,31293.69408,24
100254.46,1,31160.118528000003,12
67341.64,0,14517.892224000001,11
26735.77,1,20728.350720000002,15
73055.43,1,20351.764224000002,22
76131.64,1,16149.76704,24
109505.69,1,13668.158592000002,12
3916.34,1,30204.168192,26
66908.32,1,15792.492672,25
62362.94,0,24294.657024,18
99549.79,0,27651.748608,18
74779.76,0,35711.34336,26
94090.53,0,20131.284096000003,24
101111.37,1,7515.63648,10
93795.28,1,36075.055104,20
80004.53,0,25554.773376,15
18192.36,1,19347.533568000003,22
86940.14,0,20923.081344000002,13
98037.89,0,28126.505088,21
45315.24,1,28882.896768000002,19
46953.03,1,31990.540032,16
108863.98,0,17807.39136,19
88149.12,0,15029.663616000002,14
51684.99,0,28907.036928,17
67945.59,1,32598.872064000003,17
89508.99,0,14833.323648000001,20
27652.5,1,15610.6368,25
35678.59,1,16764.536448000003,20
85086.25,0,19458.578304000002,25
82976.92,0,24846.662016000002,20
32786.31,1,42401.386368,20
99112.35,0,13631.143680000001,25
31258.79,1,22234.696704,23
27652.51,1,50707.210752000006,21
54102.28,1,47165.044608000004,24
76547.79,0,24138.550656000003,13
80937.02,0,13116.153600000001,25
89633.55,0,28176.394752,13
63573.79,0,27671.060736000003,19
54357.3,0,26155.058688,25
39402.11,1,13875.763968000001,11
111470.66,0,26425.428480000002,21
24570.34,1,28667.244672,18
97807.94,0,13132.24704,16
29148.44,1,21787.299072,26
40757.63,1,20058.863616000002,19
94489.67,1,16085.39328,26
57515.62,0,33590.227968,24
40265.3,1,30500.287488,21
60545.43,0,20818.473984,25
35226.02,1,26663.611392000003,12
75044.18,0,18367.443072000002,21
29195.43,1,14466.393216,21
70723.53,0,27144.805248,13
111003.46,0,32494.264704,24
107686.58,1,21040.563456,16
45651.67,1,35584.205184000006,24
79410.02,0,18977.384448,21
70756.25,1,13101.669504000001,22
21166.29,1,26821.327104000004,21
115397.46,0,24143.378688,21
103841.19,0,17665.769088,22
43585.19,1,28026.72576,11
33573.59,1,42691.068288,12
67476.52,1,15205.082112000002,25
46226.05,1,27239.756544000003,25
65096.21,0,19157.630976,19
73924.85,0,28417.796352,17
32981.44,1,12623.694336,22
88658.52,0,19408.68864,13
35675.52,1,19176.943104,26
105251.05,1,34309.604736,22
70358.22,1,11790.054144000002,18
32412.76,1,31224.492288,17
63460.45,0,32484.608640000002,24
95225.06,0,24531.230592,19
84614.3,0,31668.671232,11
110415.11,1,26452.787328000002,9
22995.5,1,17197.449984000003,26
49547.73,1,25083.235584000002,20
41189.28,1,18285.366528000002,16
72444.18,0,20432.231424,12
88256.9,0,17224.808832000002,22
54724.96,1,15573.621888000001,19
53070.3,1,15399.812736000002,16
72531.36,0,13149.949824000001,14
85200.95,0,29145.21984,8
55882.95,0,11672.572032,26
75220.42,1,15504.420096000002,21
11544.29,1,21333.464064,25
47187.85,1,41931.45792,21
39847.04,1,18991.868544,23
63366.87,0,15271.065216,12
64781.58,0,23403.080448,16
91076.01,1,18098.682624,22
43864.97,1,20245.54752,22
64708.94,1,22767.389568000002,21
94217.52,1,14482.486656000001,11
86398.79,0,12163.421952,22
52073.85,0,18533.205504,22
94375.46,1,14078.541312000001,24
98937.16,1,16468.417152,22
54576.79,1,24616.525824,18
69366.94,0,18951.634944,25
72452.64,1,26916.278400000003,20
57879.25,1,17192.621952,24
82990.69,0,31267.944576,22
29497.69,1,31895.588736,13
56389.65,1,23103.742464000003,22
13901.22,1,18061.667712000002,26
53803.51,1,24473.294208000003,18
30271.27,1,39811.951872000005,16
24195.0,1,43292.962944000006,20
57353.48,1,14250.74112,24
62553.6,0,20498.214528,19
82423.57,1,20226.235392000002,16
64013.19,1,24016.240512,19
85953.54,0,14009.339520000001,24
60441.11,0,24941.613312,20
44388.26,1,18246.742272,18
115277.42,0,21914.437248000002,20
42773.85,1,13513.661568000001,12
45509.9,0,12353.324544000001,18
58717.27,1,17116.982784,20
61615.98,0,21557.16288,24
39581.18,1,16613.258112,19
74666.12,0,28358.250624,22
102212.27,1,22279.758336000003,15
47091.68,1,16231.843584,13
63778.79,1,14677.21728,24
54665.51,0,41212.081152000006,15
98048.16,1,14833.323648000001,18
64692.1,0,16247.937024,23
92116.01,1,16305.873408000001,19
61075.54,0,20781.459072,26
64578.42,0,14105.900160000001,15
63580.68,1,12689.677440000001,19
35054.64,1,23868.180864,11
42688.64,1,25736.629248,14
85502.96,0,35252.68032,19
95470.81,0,23063.508864000003,24
80679.67,0,10323.941760000002,19
50430.95,1,36775.119744,14
93340.27,0,28886.115456000003,23
46976.4,1,53417.34604800001,21
110925.99,1,15282.330624,16
26679.53,1,30336.134400000003,19
60166.15,0,28028.335104,14
80949.88,0,28121.677056,26
38211.35,1,12998.671488000002,22
29628.59,1,16912.596096,12
79931.83,0,17179.7472,22
52991.62,1,15322.564224000002,23
56688.86,1,23560.79616,20
67150.25,0,27770.840064000004,24
106218.57,0,21032.516736,16
58090.09,1,25767.206784,19
67804.93,0,21151.608192,16
81917.77,0,38571.147648000006,23
67078.43,0,12879.580032000002,26
20795.64,1,17001.110016000002,22
38963.53,1,27553.578624,19
93999.79,1,22282.977024,24
59099.93,0,15340.267008,19
105574.0,1,14757.684480000002,17
52624.17,1,28678.510080000004,24
65852.56,0,18587.9232,24
104047.72,1,45851.819904,16
66557.02,0,26670.048768,12
38270.8,1,25248.998016,21
29113.27,1,17324.588160000003,15
74064.05,0,22624.157952,13
105971.42,0,17366.431104000003,9
37042.17,1,34176.029184,18
72703.68,0,26214.604416000002,22
78076.85,1,22418.161920000002,26
65057.93,1,18552.517632000003,23
25367.09,1,33744.724992,19
94369.76,1,35363.725056,25
57492.78,0,29924.142336,19
97120.77,0,17775.20448,24
106726.42,1,23927.726592000003,25
104736.1,1,25350.386688000002,21
98582.15,0,36738.104832000005,26
42332.43,1,19843.21152,20
71911.87,1,14936.321664000001,20
56663.15,1,21616.708608,22
28787.43,1,21410.712576,23
58348.05,1,31123.103616,24
49554.79,0,31564.063872000002,21
107752.2,0,15676.619904000001,11
70720.16,0,19802.97792,26
113247.89,1,39333.976704,9
84095.57,0,18528.377472,21
77209.72,0,17749.454976,19
103559.23,1,14656.295808,23
93187.98,0,38973.483648,17
25880.19,1,26789.140224000002,23
25936.24,1,15431.999616000001,21
98426.36,0,23655.747456,16
77957.51,0,41979.738240000006,12
78334.72,0,20189.22048,26
108645.31,1,12498.165504,24
62996.29,0,25578.913536,23
80377.25,1,18993.477888,25
62635.88,0,29381.793408,26
106883.8,1,8180.2955520000005,19
48864.76,0,28675.291392000003,11
85195.84,0,22566.221568,23
45944.57,1,23607.467136000003,20
16285.69,1,29010.034944000003,24
99455.13,1,17688.299904,12
99886.93,0,25722.145152,16
59207.55,1,23287.207680000003,17
105278.09,0,27136.758528000002,19
75359.33,0,14041.5264,21
45826.31,1,29785.738752,21
36220.39,1,41986.175616,15
100023.56,0,18298.241280000002,18
52666.29,1,29676.30336,18
62292.76,0,24740.445312000003,20
79724.06,0,24317.187840000002,24
47014.55,1,19460.187648000003,21
86010.64,1,17710.83072,20
102833.93,1,32091.928704,16
94328.92,0,13806.562176000001,13
38937.72,1,21133.905408000002,25
66111.33,0,27812.683008000004,23
66667.79,0,33889.565952000004,16
89423.76,1,22249.180800000002,22
85911.12,0,9405.006336,16
98510.48,0,17162.044416,15
114914.16,1,19188.208512,9
62790.21,0,26233.916544000003,17
61415.79,0,15361.18848,23
45788.95,1,22392.412416000003,22
95031.63,0,39203.61984,13
85754.82,1,23570.452224,22
89297.4,1,9190.963584000001,21
74706.9,0,28870.022016000003,20
60070.34,1,18323.990784,22
36625.19,1,17807.39136,19
70856.29,0,20153.814912,22
104129.45,1,14131.649664,14
15016.61,1,16143.329664,25
57339.98,1,35923.776768,20
81215.11,1,21745.456128,24
27487.53,1,20623.74336,23
70295.75,1,20672.023680000002,17
31989.92,1,30804.453504,15
61533.24,0,24262.470144000003,25
53724.26,1,13940.137728000002,25
85571.76,0,36657.637632000005,26
51238.95,1,16700.162688,21
52433.49,1,24894.942336,23
93022.69,0,18874.386432000003,17
66082.82,0,14820.448896000002,26
30847.22,1,16001.707392,24
53036.93,1,17583.692544,25
54990.16,1,19720.901376,20
29925.33,1,19159.24032,19
81628.16,0,25192.670976,15
110759.87,1,25617.537792000003,16
57708.06,1,22062.496896,23
98614.8,1,22377.928320000003,21
85877.4,0,33234.562944000005,11
52550.0,1,25598.225664,13
76409.8,0,28208.581632,19
82141.95,0,21988.467072000003,21
33916.44,1,18623.328768000003,22
45235.49,1,22199.291136,24
109535.71,1,24817.693824,13
74808.17,1,29599.054848000003,26
81533.18,0,16975.360512000003,18
68320.56,0,21988.467072000003,25
63044.87,0,17900.733312,16
13476.51,1,15675.01056,25
76699.42,0,16555.321728000003,12
57210.75,1,22242.743424,19
23744.87,1,12538.399104,20
104688.45,1,29547.55584,25
89945.11,0,49984.615296,11
109791.01,1,31348.411776,11
33252.76,1,31380.598656000002,25
32086.37,1,46244.499840000004,11
47619.91,1,34048.891008,22
62753.78,0,18291.803904,20
58449.23,1,16899.721344,26
57247.39,1,16350.93504,20
30189.2,1,14516.28288,25
33006.8,1,32209.410816000003,23
56810.27,1,22522.76928,24
69324.62,0,25823.533824000002,23
46243.78,1,20470.85568,19
96549.15,0,21904.781184000003,13
82276.93,0,24923.910528,26
49452.59,1,21462.211584,18
89586.74,0,10211.287680000001,21
71734.04,0,19519.733376,15
54150.58,1,30012.656256000002,13
105993.97,1,25240.951296000003,24
32824.29,1,18010.168704,14
74156.82,0,36150.694272,10
32087.27,1,25028.517888000002,12
75548.62,0,12168.249984,20
67967.27,0,26113.215744,26
92917.97,1,8399.166336,15
83449.16,1,15126.224256000001,15
32915.05,1,19049.804928,25
81625.08,0,26031.1392,26
55084.95,1,28390.437504,26
47821.4,1,31024.933632000004,18
79851.2,0,10729.496448,12
72161.89,0,24613.307136000003,21
30258.21,1,10703.746944,26
57591.69,1,31631.656320000002,20
17657.61,1,18661.953024000002,26
75608.77,0,33179.845248000005,25
75025.97,0,23760.354816000003,15
55869.87,1,30432.695040000002,26
95872.23,1,22572.658944000003,18
74728.97,1,19664.574336,23
106181.56,0,21684.301056,24
91717.96,0,26113.215744,19
66006.77,0,38753.003520000006,20
89608.22,0,18097.07328,26
32043.53,1,14345.692416000002,22
73869.71,0,28470.904704,21
77372.01,1,22422.989952,24
90713.59,1,19110.960000000003,23
62955.87,1,7694.273664,20
61806.56,1,23092.477056000003,22
67217.37,0,24249.595392000003,10
83027.74,0,14403.6288,11
102362.04,1,28736.446464,16
78816.24,0,30851.124480000002,20
69587.16,0,30643.519104000003,23
39757.22,1,18999.915264000003,18
54909.38,1,15509.248128000001,20
25978.43,1,10098.633600000001,24
91382.87,1,18114.776064,14
40121.49,1,18475.26912,7
93117.24,0,21224.028672,23
39805.7,1,15633.167616,19
25676.24,1,23641.26336,18
42462.28,0,25500.05568,21
43737.98,1,18352.958976,24
26859.12,1,16795.113984,19
82480.43,1,10732.715136,16
67956.73,1,16527.962880000003,22
29462.7,1,13079.138688000001,21
83467.45,0,17256.995712,23
83919.08,0,26591.190912000002,18
47945.07,1,23617.1232,25
19023.81,1,22749.686784,26
34290.76,1,26723.157120000003,25
35791.2,1,16622.914176000002,17
93173.91,1,18048.792960000002,18
93417.91,0,20437.059456000003,24
31856.91,1,33751.162368000005,20
91498.09,0,13666.549248000001,21
78205.51,0,29201.54688,20
49015.01,1,18600.797952,23
22420.28,1,19333.049472000002,19
19734.94,1,14733.54432,24
16356.05,1,11917.19232,26
101561.4,0,14739.981696,22
86217.44,1,19370.064384,11
64727.51,0,15483.498624000002,17
46090.52,1,17022.031488,23
112786.56,1,13581.254016,12
67443.04,0,32058.132480000004,19
49495.18,1,19841.602176,23
106864.27,1,21706.831872000002,17
96929.39,0,27429.659136000002,19
53350.32,0,36501.531264000005,15
87667.46,0,21117.811968,20
67670.18,0,34327.30752,25
94572.76,0,18433.426176,15
20151.34,1,33854.160384,24
54724.63,1,30331.306368,13
56448.59,1,23863.352832,19
66867.53,1,9641.579904,17
20352.19,1,18954.853632000002,22
57780.5,1,23486.766336,21
24075.13,1,23211.568512,24
65406.4,0,27722.559744000002,20
98283.49,0,44247.303936000004,15
70604.47,0,36213.458688,21
73184.4,0,17524.146816,26
39300.99,1,29328.685056000002,24
44107.56,0,9651.235968,18
54445.16,1,14316.724224000001,25
87984.31,0,21132.296064000002,26
18460.61,1,19590.544512,21
20643.46,1,27370.113408,18
11802.81,1,25887.907584,24
72125.67,0,31922.947584,22
78066.47,1,14590.312704000002,20
37624.31,1,18969.337728000002,19
59471.09,1,32531.279616000003,14
53319.63,0,19260.628992,24
68691.64,0,15573.621888000001,17
68005.85,1,15881.006592000002,23
104132.15,1,11973.51936,22
90839.57,0,29140.391808,25
45593.6,1,18269.273088,8
70890.7,1,17245.730304,23
93651.83,0,30413.382912,13
36981.96,1,31884.323328000002,18
83663.91,0,44359.958016000004,25
53366.36,1,32154.693120000004,24
84246.6,0,20237.5008,24
42583.64,1,49630.559616000006,15
84181.95,0,36168.397056,19
61482.86,0,29309.372928,14
20116.56,1,14633.764992,24
72930.5,0,27613.124352000003,8
69029.03,1,22664.391552,26
80878.51,0,13598.956800000002,18
67882.88,0,27616.343040000003,17
44434.99,1,21462.211584,19
113364.43,1,17820.266112,15
91158.69,0,26378.757504,18
40896.05,1,10523.500416,17
21041.66,1,16165.860480000001,24
59253.79,1,16713.03744,12
76769.9,1,22748.07744,9
43342.37,1,47866.718592000005,11
51785.57,1,27560.016000000003,24
106324.44,1,20911.815936000003,26
26054.34,1,23037.75936,26
82309.1,0,24835.396608000003,22
68173.85,0,15248.5344,23
45684.28,1,19588.935168,25
94668.73,0,18220.992768,15
105004.09,0,23753.91744,10
90474.64,0,13668.158592000002,17
45179.3,1,19265.457024000003,19
115416.64,1,27807.854976000002,22
65996.9,0,20097.487872,14
73909.62,1,23425.611264000003,11
29278.64,1,32577.950592,17
95287.93,0,16619.695488,23
43868.22,0,17099.280000000002,17
38057.6,1,21187.01376,16
85746.68,0,28506.310272000002,26
77586.28,0,13767.93792,18
34391.96,1,17387.352576,15
84181.77,0,35862.621696,9
80582.75,1,23246.97408,19
55242.52,1,34407.77472,20
73122.2,0,25086.454272000003,26
54860.65,1,28543.325184,20
34251.51,1,24513.527808000003,18
105030.72,0,15675.01056,15
70692.7,0,12325.965696000001,25
44276.97,1,17020.422144,18
87552.69,0,29695.615488000003,15
41331.87,1,22004.560512,23
102573.08,0,19572.841728000003,14
68748.99,0,20710.647936,23
68038.28,0,19513.296000000002,14
85954.73,0,20258.422272,26
29849.24,1,14863.901184,18
70596.37,0,24222.236544000003,18
64262.65,0,23998.537728000003,18
42270.39,1,20081.394432,22
91633.18,1,15892.272,13
33564.31,1,23911.633152000002,13
26850.29,1,16083.783936000002,15
102766.95,0,27613.124352000003,26
78426.56,1,17427.586176,26
45952.83,1,21318.979968,25
75367.58,0,16006.535424000002,16
87547.13,1,9654.454656,21
98926.08,0,30706.28352,25
69364.54,0,39456.286848,14
99630.87,0,26098.731648,21
67507.15,0,15567.184512000002,10
104882.79,1,12678.412032,20
89299.29,1,18703.795968000002,24
14878.44,1,22245.962112,24
96046.33,0,18587.9232,14
44330.62,1,33178.235904,26
34101.17,1,35309.00736,23
102101.78,1,19217.176704,18
63295.82,1,20084.61312,26
57312.82,0,21524.976000000002,22
59675.71,1,37966.034304,8
89722.83,0,30060.936576000004,23
67960.67,1,11027.225088000001,13
111550.7,1,13016.374272000001,25
57380.48,1,24574.68288,11
9875.3,1,19709.635968000002,26
71588.48,0,12715.426944,13
65225.76,0,26438.303232000002,18
39190.53,1,22273.32096,14
29573.71,1,37296.5472,22
106415.22,0,22741.640064000003,19
94956.21,0,26716.719744,20
77199.25,0,20424.184704000003,24
48492.7,0,14509.845504,16
96772.76,0,16568.196480000002,24
76977.94,0,13972.324608,20
33967.01,1,25294.059648000002,19
63803.58,0,34433.524224,23
91441.22,0,42530.133888000004,14
81494.05,0,23702.418432000002,21
37135.83,1,10428.549120000001,18
79273.85,0,22350.569472000003,15
84081.73,0,18253.179648,20
51808.58,1,30669.268608000002,17
35798.07,1,24832.177920000002,25
60246.64,0,27244.584576,24
18249.22,1,24257.642112,19
43059.99,0,22991.088384000002,11
78026.55,0,34357.885056,11
7832.48,1,38675.755008,24
80915.51,0,19608.247296,16
78335.02,0,23742.652032,20
88423.98,0,25414.760448,15
59152.41,1,27440.924544,26
88799.49,0,20464.418304000003,17
36254.89,1,28702.650240000003,22
103177.22,0,16489.338624,24
45837.89,1,25836.408576,25
24457.4,1,21771.205632,25
40960.86,0,13975.543296000002,24
71629.9,0,13919.216256000002,24
73336.33,1,12892.454784000001,15
96886.61,0,17142.732288000003,26
22259.23,1,23580.108288000003,20
92994.12,0,15312.90816,26
96965.3,0,24627.791232000003,15
42249.19,0,19984.833792,21
44689.61,1,14694.920064000002,16
38226.31,1,20506.261248000003,25
59415.9,1,16875.581184000002,12
53981.88,0,43249.510656000006,11
42021.96,1,28326.063744000003,23
21613.01,1,14978.164608000001,26
40183.2,0,12559.320576,20
65385.14,0,16944.782976000002,24
87378.31,1,14986.211328000001,10
104815.96,1,25034.955264,17
93315.2,1,30775.485312,20
101409.77,1,13315.712256,25
59518.97,1,16750.052352000002,14
91119.76,1,12876.361344,19
82203.59,0,20414.52864,22
54219.98,1,17223.199488000002,14
49538.87,0,24706.649088000002,26
36304.49,1,16276.905216000001,18
31363.23,1,26332.086528000003,24
80003.7,1,14476.049280000001,25
