preco,vendido,km_por_ano,idade_carro,modelo_carro
40517.33,1,29497.666176000002,17,19
31095.93,1,26251.619328,14,14
16972.51,1,23578.498944000003,20,19
78454.61,0,17261.823744,22,22
38127.97,1,11312.078976,25,23
96646.66,0,24334.890624000003,25,25
94676.46,0,24983.456256,14,15
111296.02,1,11004.694272,21,19
92490.04,0,18356.177664000003,17,17
10396.02,1,23018.447232000002,25,24
34398.67,1,13011.546240000001,20,18
55578.54,1,11542.215168,13,13
103556.69,1,20612.477952,7,5
49939.68,1,21410.712576,19,17
68722.62,0,18890.479872,14,12
102969.49,1,18864.730368,19,18
95493.13,0,24553.761408000002,26,24
59842.1,1,17089.623936,21,22
65550.54,1,17564.380416,24,23
84800.85,1,22854.294144000003,26,27
43917.57,1,30857.561856,25,23
50083.25,1,14163.836544000002,25,24
34229.65,1,14113.946880000001,22,23
9853.88,1,16653.491712000003,25,27
83286.37,0,29904.830208000003,14,14
107966.0,0,14836.542336,13,15
67332.09,0,19419.954048,16,15
67655.38,0,25181.405568000002,25,23
107128.9,0,38270.20032,19,19
103560.29,1,25722.145152,15,13
72397.03,0,39195.57312,26,24
100838.12,1,34332.135552,23,24
49687.57,1,21940.186752,25,23
78942.46,1,15206.691456,18,19
68275.87,0,27793.370880000002,23,24
57688.66,1,24352.593408,24,24
57112.0,0,12222.967680000002,12,13
80701.56,0,19815.852672,21,21
88739.49,0,30136.575744,25,24
63623.52,0,24524.793216000002,22,24
66690.24,0,14921.837568,25,24
87380.14,0,32136.990336000003,12,14
76394.06,0,17984.4192,24,22
100673.84,1,14081.76,20,20
82447.09,0,25055.876736000002,22,24
75301.05,1,7750.600704,23,24
38596.94,1,16659.929088,26,27
55076.13,1,25715.707776000003,26,24
60093.19,0,17773.595136,17,17
68289.09,0,19856.086272,17,15
61321.17,1,21689.129088,25,27
100087.74,1,35260.727040000005,22,22
48262.51,1,21058.26624,24,26
33638.1,1,16244.718336000002,24,26
42083.54,1,23467.454208000003,22,21
66728.97,0,36131.382144,22,22
27756.41,1,28232.721792,20,18
48218.26,1,24307.531776000003,23,21
50332.69,1,10793.870208,14,13
42505.0,1,25337.511936000003,18,16
100800.97,0,36784.775808000006,16,14
93798.87,1,23103.742464000003,16,18
97353.62,1,22398.849792,26,27
21616.95,1,40349.472768,26,26
111425.12,1,15298.424064,19,20
87528.64,1,22286.195712,24,22
40709.56,0,15724.900224,15,16
74889.48,0,31008.840192000003,17,18
58948.69,1,15446.483712000001,18,18
84686.88,0,13854.842496000001,13,14
42759.83,1,20591.556480000003,12,11
57751.28,1,34061.76576,19,17
67499.0,0,21711.659904,24,26
105169.43,1,25224.857856000002,8,8
31187.59,1,21344.729472000003,26,27
63086.35,0,14970.117888,9,9
71991.81,0,21578.084352,9,10
67827.12,1,17688.299904,16,17
75640.71,0,33575.743872,18,16
83143.82,1,19428.000768,13,12
52657.27,1,10961.241984,12,10
58088.34,1,12416.088960000001,19,21
31749.69,1,12203.655552,23,25
64853.9,0,35724.218112,25,23
67311.98,0,22300.679808,24,25
99496.8,0,18319.162752,19,19
60394.48,0,38757.831552,25,27
71880.03,1,19469.843712,26,24
31978.93,1,40122.555264,24,22
29113.14,1,37322.296704,21,21
108300.1,1,17771.985792,26,26
12285.65,1,16843.394304,25,24
102357.17,1,46547.056512,23,21
42711.95,1,53871.181056,23,23
96978.74,0,25858.939392,21,22
45049.25,1,38302.387200000005,20,20
38324.93,1,34317.651456,25,25
49754.56,1,30933.201024,25,25
40855.77,1,11979.956736,11,12
40045.27,1,40339.816704000004,13,12
80378.97,0,20194.048512,21,21
53874.7,1,20860.316928,26,27
93225.26,1,13850.014464000002,19,17
107675.7,1,25862.15808,13,13
48237.96,1,29637.679104000003,18,20
95886.24,1,22472.879616000002,25,25
46783.82,1,35249.461632000006,21,19
51007.83,1,18845.418240000003,24,25
74433.55,0,26053.670016,26,27
56792.67,1,28853.928576000002,19,19
40276.27,1,27011.229696000002,23,22
50082.59,1,21689.129088,26,24
48831.1,1,22176.76032,16,16
84477.5,0,29206.374912000003,12,13
45033.86,1,13597.347456000001,22,20
58790.92,1,28144.207872000003,23,23
100989.19,1,16853.050368,18,18
44948.96,1,19699.979904,18,19
42997.48,1,17451.726336,25,24
76076.14,0,16082.174592000001,25,27
39873.79,1,28335.719808,16,18
42435.56,1,14223.382272,26,26
40648.78,0,28335.719808,18,17
78464.31,1,16381.512576000001,21,20
55481.24,1,22133.308032,23,22
78668.52,0,24053.255424000003,17,17
52091.3,1,44469.393408,26,27
76457.97,0,27481.158144,20,21
19859.81,1,21990.076416,19,18
83216.31,1,20023.458048,18,18
77957.84,1,24222.236544000003,18,17
44642.05,1,16433.011584,7,7
87211.16,0,19693.542528,15,13
78129.98,0,19099.694592,20,18
79007.95,0,33947.502336000005,14,15
29810.12,1,30469.709952,25,23
39992.69,1,29570.086656000003,23,24
98603.25,0,33076.847232,26,28
77069.87,0,22377.928320000003,25,27
44975.36,1,18447.910272,15,16
46333.67,0,21619.927296,20,22
37341.79,1,19856.086272,17,16
57482.99,1,32637.496320000002,26,24
94157.57,0,17757.501696000003,24,23
49515.97,1,11936.504448000002,26,27
79621.95,0,31554.407808000004,15,14
27931.93,1,13978.761984,20,21
30392.6,1,24671.24352,20,20
43511.05,0,18192.024576,20,20
71941.48,0,12568.97664,17,18
65464.73,1,12226.186368,21,21
44555.45,1,13429.975680000001,17,19
95231.06,0,18352.958976,12,14
76754.46,0,25208.764416,20,18
30855.66,1,32206.192128000002,24,26
53319.97,1,45317.517696,25,26
65566.32,0,20519.136000000002,23,23
67489.25,0,32915.912832,25,24
86047.27,0,32056.523136000003,26,25
42968.65,1,30266.932608000003,19,18
27135.32,1,15065.069184000002,20,18
95011.28,0,29861.377920000003,14,13
41871.48,0,14339.255040000002,8,8
70121.55,0,24692.164992,24,22
67272.66,0,28821.741696,25,24
73867.25,0,33147.658368000004,12,11
76164.98,0,35928.6048,25,23
86056.23,1,20264.859648,15,14
29659.27,1,22554.95616,23,25
77344.72,1,15287.158656000001,13,12
34706.74,1,17104.108032,17,16
58110.37,0,17141.122944000002,23,22
53515.79,1,22730.374656,21,20
52969.71,1,24909.426432,17,19
78007.66,1,22028.700672000003,16,16
69967.34,0,10367.394048,23,23
65508.22,0,20533.620096000002,9,7
105282.5,0,19006.35264,17,17
39955.97,1,15414.296832000002,15,15
81323.87,0,20074.957056000003,18,20
27201.75,1,35064.387072000005,16,14
95278.85,0,18127.650816,21,20
94315.51,0,17837.968896000002,15,13
37951.75,1,22402.06848,22,24
96285.53,1,21330.245376000003,21,23
58978.02,1,15525.341568000002,24,23
66651.0,0,37134.003456000006,13,15
88555.52,0,21961.108224000003,24,24
61630.38,0,20366.248320000002,14,12
98328.24,1,18682.874496,22,20
76272.15,0,29846.893824000002,21,20
93697.46,1,19299.253248,24,25
91371.26,1,15168.067200000001,23,25
86633.46,0,26747.297280000003,24,26
83877.1,0,20408.091264000002,19,19
50938.9,1,25353.605376000003,17,18
41890.39,1,46476.245376000006,19,19
34052.08,1,16241.499648,20,18
35307.92,1,17155.607040000003,26,25
31695.2,1,10735.933824000002,22,23
40227.33,1,25432.463232000002,19,19
43917.45,1,8014.533120000001,21,21
109906.01,0,17398.617984,15,15
67982.13,0,15839.163648000002,20,20
41578.68,1,21291.62112,13,14
67504.73,0,17677.034496,21,23
69547.81,0,16944.782976000002,20,22
25314.75,1,27214.00704,22,22
67606.49,0,40870.900224000005,18,20
107345.32,1,27099.743616000003,23,24
34927.35,1,31744.310400000002,19,19
96531.08,1,12850.611840000001,24,25
45120.98,1,9104.059008,25,25
88881.87,0,13872.54528,15,15
48994.7,1,17311.713408,26,25
70709.22,1,14974.94592,19,17
58219.51,1,24709.867776000003,26,26
23668.79,1,33150.877056000005,24,23
35561.17,1,14738.372352,12,13
40363.11,0,26729.594496,23,22
72452.0,0,25681.911552,19,21
35037.8,1,28718.743680000003,20,20
85300.42,0,22392.412416000003,14,16
71149.77,0,20152.205568,17,16
95239.51,1,13917.606912000001,22,23
61215.8,1,13069.482624,16,16
19218.55,1,15113.349504000002,26,25
66091.55,1,13710.001536000002,13,15
112641.34,0,13302.837504000001,16,16
95541.23,0,32558.638464000003,12,11
98568.01,0,23852.087424,21,23
106052.39,1,16268.858496,15,13
109610.39,0,33817.145472000004,13,11
80984.73,0,33995.782656,16,14
80582.02,1,13209.495552,21,23
55590.65,1,19691.933184,16,14
70193.91,1,12042.721152,22,24
87003.04,0,39430.537344000004,19,21
107491.17,1,11545.433856000001,16,15
77343.61,0,17701.174656000003,14,15
66778.15,0,41667.525504000005,24,24
53076.24,1,15197.035392000002,19,17
76087.48,1,21578.084352,20,21
67870.19,0,26776.265472000003,23,25
53956.34,1,18901.745280000003,23,25
73962.99,0,22117.214592,24,24
79281.48,0,14677.21728,12,14
38765.45,1,38474.587008,19,18
57832.84,0,14284.537344,11,13
48082.53,0,19793.321856000002,26,25
54844.78,1,34163.154432,22,22
106526.04,1,18169.49376,18,20
29561.02,1,12855.439872,25,26
72051.98,0,10298.192256,25,23
66043.77,0,12403.214208000001,22,21
81316.02,1,17730.142848,26,27
101104.96,1,12712.208256000002,9,10
80513.54,0,19704.807936,13,11
46702.28,1,26602.45632,17,15
90589.03,0,28211.800320000002,25,25
61799.1,0,27281.599488000003,26,25
101916.7,1,41471.185536000005,20,20
82097.82,0,34267.761792000005,23,24
64528.31,0,24975.409536000003,25,23
98485.14,1,12528.743040000001,17,16
66008.2,0,16919.033472000003,21,21
61722.12,0,26153.449344,16,16
34298.66,1,29582.961408000003,23,22
98856.7,0,24017.849856,12,13
83667.22,0,9363.163392,20,22
97263.91,1,22717.499904,11,13
88281.54,0,18233.86752,12,14
34524.98,1,20380.732416000003,11,11
104827.16,0,30991.137408000002,25,25
48726.58,0,8653.442688000001,11,11
54424.16,1,22402.06848,13,12
85295.12,1,15456.139776000002,21,19
51606.0,1,22941.19872,19,18
34593.37,1,14760.903168,26,25
71759.8,0,35613.173376,20,21
52546.09,1,16048.378368000002,25,25
51090.19,1,11328.172416000001,14,13
54236.98,0,24967.362816,14,13
64528.13,1,12708.989568,25,23
93928.95,0,27355.629312,11,9
53518.08,1,24656.759424,7,5
87563.28,1,16404.043392,16,16
89629.5,0,33759.209088,13,12
32668.29,1,19188.208512,21,19
76761.77,0,7171.236864,23,21
35058.71,1,15081.162624,22,23
65385.97,0,12420.916992,25,26
49519.35,1,19854.476928,19,21
75797.77,0,25076.798208,17,18
29170.59,1,15744.212352,20,18
33382.6,1,8877.141504000001,19,18
26377.36,1,17294.010624000002,24,25
37468.84,1,10861.462656000002,26,28
24665.45,1,17648.066304,24,26
42444.55,1,33397.106688,25,24
50872.23,1,10161.398016000001,26,25
24292.86,1,19511.686656,26,25
19297.52,1,21293.230464,25,25
63790.44,1,16899.721344,20,18
70521.22,0,28596.433536,20,20
65478.23,0,26006.999040000002,26,27
91915.88,0,29901.611520000002,19,17
103990.56,1,31037.808384000004,16,16
74740.98,0,10053.571968,23,21
98810.93,1,21518.538624,23,24
47387.61,1,21064.703616000003,22,24
81228.74,0,48352.74048,19,20
106076.06,0,19468.234368,20,20
83588.44,0,34567.099776,18,18
95199.66,0,25065.5328,11,10
42348.96,0,8890.016256,24,25
19916.43,1,31575.32928,22,21
47806.25,0,33310.202112,14,16
57963.68,0,16222.187520000001,15,14
73547.63,1,20174.736384,22,22
77671.45,0,18764.95104,26,28
79165.35,1,12522.305664000001,17,16
92465.26,0,27405.518976000003,14,16
82416.48,0,24441.107328000002,25,25
45640.49,1,24883.676928,16,17
58501.34,1,12781.410048000002,16,15
90030.77,0,16513.478784000003,24,26
14508.39,1,20509.479936,19,18
94208.8,1,12224.577024,20,20
48715.6,0,16856.269056,25,26
32046.01,1,16487.72928,12,10
49410.98,0,15998.488704000001,22,22
87069.05,0,11077.114752000001,12,12
85096.92,0,14831.714304000001,23,22
61753.82,0,30107.607552,14,16
93559.64,0,19125.444096000003,19,18
42410.36,1,15414.296832000002,13,11
36581.64,1,25780.081536,24,25
27474.36,1,22638.642048,20,19
93514.83,0,13460.553216,9,10
107079.39,1,15980.78592,14,12
61803.61,0,11930.067072000002,25,26
101748.11,0,29787.348096,15,17
74032.86,1,19503.639936,18,20
99589.67,0,23860.134144000003,24,23
23017.53,1,26967.777408,26,24
42619.3,1,19387.767168000002,23,25
86919.84,1,15938.942976,15,13
31505.15,1,30011.046912,26,26
63596.69,0,40204.631808000006,21,23
72759.25,1,23935.773312,22,23
99435.47,0,39039.466752,21,20
40425.88,0,18042.355584,24,25
24349.84,1,21407.493888,21,19
101688.68,1,19899.53856,18,16
36247.29,1,20795.943168,18,18
60496.16,0,17025.250176,14,13
27668.57,1,28699.431552000002,18,16
26789.44,1,15411.078144000001,23,25
105173.64,1,13743.797760000001,26,27
42571.83,1,24526.402560000002,22,20
85966.75,0,23341.925376000003,22,21
89264.14,0,18286.975872000003,25,25
33833.66,1,11600.151552000001,26,25
59863.94,1,24862.755456000003,21,19
71509.64,1,17253.777024000003,24,26
94078.78,0,32539.326336000002,19,17
99458.94,0,22027.091328000002,18,20
69070.78,0,51096.672000000006,15,13
103482.53,1,34201.778688000006,19,21
92719.67,0,27835.213824000002,26,25
67054.25,1,22674.047616,22,20
38055.29,1,18071.323776,19,18
23733.08,1,21603.833856,24,22
70682.81,0,24795.163008000003,15,15
88481.86,1,30762.61056,25,25
73771.6,0,22461.614208000003,23,23
32474.89,1,27362.066688000003,17,17
62882.66,1,19928.506752,23,21
90766.35,0,39045.904128,22,20
61934.73,1,16095.049344000001,22,20
52531.47,1,36145.86624,21,21
77414.27,1,17129.857536,19,18
76585.4,0,23547.921408000002,18,18
63635.52,0,30812.500224000003,20,18
69959.57,1,12065.251968,26,25
104788.21,0,27178.601472000002,23,23
87919.11,0,26444.740608,13,11
28710.56,1,11423.123712,23,24
111329.21,0,11270.236032,19,17
66962.03,0,14907.353472,24,25
67865.91,0,21243.3408,23,24
54159.34,1,29832.409728000002,21,21
32290.74,1,42800.50368,25,23
54337.79,1,31613.953536,15,16
35602.53,1,21597.396480000003,22,24
64654.71,1,21055.047552,18,19
44184.29,1,22855.903488,11,13
49690.72,0,23180.990976,24,23
56841.47,1,31649.359104000003,23,23
55281.48,1,20194.048512,13,12
38841.48,1,19724.120064000002,17,17
34285.91,1,48880.605312,23,23
93771.79,0,23364.456192,20,20
60766.54,0,25118.641152,15,15
66528.07,1,16650.273024000002,24,22
67046.86,1,19968.740352,11,9
103340.78,1,32857.976448,20,22
46975.59,1,20115.190656000002,14,12
103042.74,1,19020.836736,11,11
52331.31,0,26303.118336000003,17,16
83215.92,1,22197.681792000003,23,23
41534.81,1,30711.111552000002,25,26
79326.41,1,17009.156736,21,22
112293.85,0,18761.732352000003,22,23
95322.47,0,19481.10912,14,14
33958.75,1,19772.400384,26,26
58010.29,1,21394.619136,26,26
52000.53,0,17685.081216000002,26,27
51608.72,1,8634.130560000001,23,23
71949.13,0,11405.420928000001,22,21
60133.51,0,14469.611904000001,25,27
36599.76,1,20960.096256,26,28
64303.85,0,19294.425216,20,18
99064.05,0,23721.73056,24,22
28587.24,1,32684.167296000003,26,27
42096.4,0,25656.162048000002,17,18
72458.38,1,15979.176576000002,12,13
90849.42,0,47503.006848000005,19,18
96619.46,1,21399.447168000002,12,10
75324.63,0,13940.137728000002,25,23
31668.3,1,18494.581248000002,22,22
29428.05,1,15961.473792,22,21
31016.19,1,39894.028416,26,25
27250.7,1,23179.381632,14,14
98989.22,0,16772.583168,17,17
75491.16,0,47807.172864,19,18
47735.93,1,29613.538944000004,23,22
91783.18,1,16371.856512,16,17
64729.76,0,30294.291456000003,21,22
39433.15,1,26649.127296000002,21,20
88235.0,0,17409.883392,17,19
37256.35,1,34311.214080000005,21,23
78665.46,1,15887.443968000001,23,21
30450.97,1,12757.269888,16,18
25065.57,1,17907.170688000002,23,22
29926.6,1,16523.134848,15,17
83609.21,1,14126.821632000001,22,24
63327.04,0,14418.112896,15,17
95705.34,0,12921.422976000002,10,8
91216.66,0,34134.18624,17,19
52214.47,1,24505.481088,23,25
67848.61,0,24202.924416,20,21
47602.49,1,27131.930496,24,24
42611.34,0,11120.56704,17,19
85374.41,0,12544.83648,13,15
93690.6,0,23095.695744,13,12
33481.35,1,17335.853568000002,22,24
26803.39,1,12480.462720000001,25,26
63427.5,1,17248.948992,26,25
64368.36,0,32550.591744,26,24
60502.91,0,38986.358400000005,21,21
30572.94,1,34459.273728,22,21
49972.88,1,40478.220288000004,22,21
88048.72,0,16943.173632,22,21
59699.1,0,24148.206720000002,21,21
81785.58,0,33678.741888000004,26,24
83924.22,1,22255.618176,16,16
34813.54,1,19545.48288,16,15
99645.65,1,23135.929344,19,18
72851.89,0,15686.275968000002,25,25
109525.03,0,21930.530688000003,11,10
55122.44,1,21489.570432,18,20
83834.06,0,19299.253248,24,23
52849.41,1,8619.646464000001,23,22
45340.26,1,23663.794176000003,16,14
11308.25,1,32384.829312,26,27
110569.02,1,25699.614336000002,13,15
73065.98,0,33205.594752000005,16,16
74587.35,0,28469.295360000004,18,19
57776.0,1,32407.360128000004,21,19
80862.65,0,27098.134272000003,17,16
72232.65,0,32249.644416000003,20,18
35179.06,1,17084.795904000002,20,22
82406.98,1,18753.685632,17,15
106635.34,1,21872.594304000002,26,26
14730.99,1,18439.863552000003,21,19
97025.36,1,17125.029504000002,19,17
117039.9,1,21615.099264,22,22
99266.15,0,26787.530880000002,19,21
51185.39,0,26512.333056000003,23,22
52021.04,1,27421.612416000004,20,20
53654.36,0,8878.750848000001,16,14
63123.67,0,11846.381184000002,22,21
70215.24,0,24838.615296,26,28
28984.27,1,39805.514496,20,18
48994.41,1,20239.110144000002,22,20
65225.61,1,18282.14784,15,16
90106.13,0,12269.638656000001,12,14
99019.19,1,15815.023488,15,15
38410.92,1,31293.69408,24,25
100254.46,1,31160.118528000003,12,12
67341.64,0,14517.892224000001,11,12
26735.77,1,20728.350720000002,15,15
73055.43,1,20351.764224000002,22,23
76131.64,1,16149.76704,24,22
109505.69,1,13668.158592000002,12,10
3916.34,1,30204.168192,26,27
66908.32,1,15792.492672,25,24
62362.94,0,24294.657024,18,18
99549.79,0,27651.748608,18,19
74779.76,0,35711.34336,26,25
94090.53,0,20131.284096000003,24,24
101111.37,1,7515.63648,10,12
93795.28,1,36075.055104,20,22
80004.53,0,25554.773376,15,14
18192.36,1,19347.533568000003,22,23
86940.14,0,20923.081344000002,13,14
98037.89,0,28126.505088,21,22
45315.24,1,28882.896768000002,19,21
46953.03,1,31990.540032,16,16
108863.98,0,17807.39136,19,19
88149.12,0,15029.663616000002,14,15
51684.99,0,28907.036928,17,15
67945.59,1,32598.872064000003,17,15
89508.99,0,14833.323648000001,20,20
27652.5,1,15610.6368,25,25
35678.59,1,16764.536448000003,20,21
85086.25,0,19458.578304000002,25,24
82976.92,0,24846.662016000002,20,19
32786.31,1,42401.386368,20,19
99112.35,0,13631.143680000001,25,24
31258.79,1,22234.696704,23,23
27652.51,1,50707.210752000006,21,22
54102.28,1,47165.044608000004,24,26
76547.79,0,24138.550656000003,13,12
80937.02,0,13116.153600000001,25,24
89633.55,0,28176.394752,13,15
63573.79,0,27671.060736000003,19,20
54357.3,0,26155.058688,25,23
39402.11,1,13875.763968000001,11,10
111470.66,0,26425.428480000002,21,23
24570.34,1,28667.244672,18,20
97807.94,0,13132.24704,16,18
29148.44,1,21787.299072,26,25
40757.63,1,20058.863616000002,19,21
94489.67,1,16085.39328,26,25
57515.62,0,33590.227968,24,22
40265.3,1,30500.287488,21,22
60545.43,0,20818.473984,25,24
35226.02,1,26663.611392000003,12,10
75044.18,0,18367.443072000002,21,20
29195.43,1,14466.393216,21,19
70723.53,0,27144.805248,13,15
111003.46,0,32494.264704,24,23
107686.58,1,21040.563456,16,14
45651.67,1,35584.205184000006,24,24
79410.02,0,18977.384448,21,20
70756.25,1,13101.669504000001,22,23
21166.29,1,26821.327104000004,21,22
115397.46,0,24143.378688,21,23
103841.19,0,17665.769088,22,23
43585.19,1,28026.72576,11,13
33573.59,1,42691.068288,12,13
67476.52,1,15205.082112000002,25,25
46226.05,1,27239.756544000003,25,25
65096.21,0,19157.630976,19,18
73924.85,0,28417.796352,17,19
32981.44,1,12623.694336,22,24
88658.52,0,19408.68864,13,13
35675.52,1,19176.943104,26,25
105251.05,1,34309.604736,22,24
70358.22,1,11790.054144000002,18,18
32412.76,1,31224.492288,17,15
63460.45,0,32484.608640000002,24,25
95225.06,0,24531.230592,19,18
84614.3,0,31668.671232,11,11
110415.11,1,26452.787328000002,9,8
22995.5,1,17197.449984000003,26,25
49547.73,1,25083.235584000002,20,19
41189.28,1,18285.366528000002,16,18
72444.18,0,20432.231424,12,11
88256.9,0,17224.808832000002,22,23
54724.96,1,15573.621888000001,19,17
53070.3,1,15399.812736000002,16,16
72531.36,0,13149.949824000001,14,12
85200.95,0,29145.21984,8,9
55882.95,0,11672.572032,26,28
75220.42,1,15504.420096000002,21,22
11544.29,1,21333.464064,25,25
47187.85,1,41931.45792,21,23
39847.04,1,18991.868544,23,24
63366.87,0,15271.065216,12,14
64781.58,0,23403.080448,16,15
91076.01,1,18098.682624,22,24
43864.97,1,20245.54752,22,23
64708.94,1,22767.389568000002,21,23
94217.52,1,14482.486656000001,11,9
86398.79,0,12163.421952,22,21
52073.85,0,18533.205504,22,22
94375.46,1,14078.541312000001,24,22
98937.16,1,16468.417152,22,24
54576.79,1,24616.525824,18,16
69366.94,0,18951.634944,25,23
72452.64,1,26916.278400000003,20,21
57879.25,1,17192.621952,24,25
82990.69,0,31267.944576,22,20
29497.69,1,31895.588736,13,13
56389.65,1,23103.742464000003,22,23
13901.22,1,18061.667712000002,26,25
53803.51,1,24473.294208000003,18,17
30271.27,1,39811.951872000005,16,14
24195.0,1,43292.962944000006,20,20
57353.48,1,14250.74112,24,24
62553.6,0,20498.214528,19,17
82423.57,1,20226.235392000002,16,14
64013.19,1,24016.240512,19,17
85953.54,0,14009.339520000001,24,26
60441.11,0,24941.613312,20,21
44388.26,1,18246.742272,18,17
115277.42,0,21914.437248000002,20,18
42773.85,1,13513.661568000001,12,12
45509.9,0,12353.324544000001,18,17
58717.27,1,17116.982784,20,20
61615.98,0,21557.16288,24,22
39581.18,1,16613.258112,19,20
74666.12,0,28358.250624,22,21
102212.27,1,22279.758336000003,15,13
47091.68,1,16231.843584,13,14
63778.79,1,14677.21728,24,26
54665.51,0,41212.081152000006,15,17
98048.16,1,14833.323648000001,18,19
64692.1,0,16247.937024,23,21
92116.01,1,16305.873408000001,19,19
61075.54,0,20781.459072,26,25
64578.42,0,14105.900160000001,15,16
63580.68,1,12689.677440000001,19,21
35054.64,1,23868.180864,11,13
42688.64,1,25736.629248,14,12
85502.96,0,35252.68032,19,18
95470.81,0,23063.508864000003,24,22
80679.67,0,10323.941760000002,19,18
50430.95,1,36775.119744,14,13
93340.27,0,28886.115456000003,23,24
46976.4,1,53417.34604800001,21,22
110925.99,1,15282.330624,16,16
26679.53,1,30336.134400000003,19,21
60166.15,0,28028.335104,14,16
80949.88,0,28121.677056,26,27
38211.35,1,12998.671488000002,22,23
29628.59,1,16912.596096,12,11
79931.83,0,17179.7472,22,21
52991.62,1,15322.564224000002,23,22
56688.86,1,23560.79616,20,22
67150.25,0,27770.840064000004,24,24
106218.57,0,21032.516736,16,16
58090.09,1,25767.206784,19,18
67804.93,0,21151.608192,16,15
81917.77,0,38571.147648000006,23,23
67078.43,0,12879.580032000002,26,24
20795.64,1,17001.110016000002,22,21
38963.53,1,27553.578624,19,21
93999.79,1,22282.977024,24,22
59099.93,0,15340.267008,19,20
105574.0,1,14757.684480000002,17,16
52624.17,1,28678.510080000004,24,22
65852.56,0,18587.9232,24,25
104047.72,1,45851.819904,16,18
66557.02,0,26670.048768,12,14
38270.8,1,25248.998016,21,19
29113.27,1,17324.588160000003,15,16
74064.05,0,22624.157952,13,15
105971.42,0,17366.431104000003,9,10
37042.17,1,34176.029184,18,19
72703.68,0,26214.604416000002,22,24
78076.85,1,22418.161920000002,26,28
65057.93,1,18552.517632000003,23,25
25367.09,1,33744.724992,19,17
94369.76,1,35363.725056,25,26
57492.78,0,29924.142336,19,17
97120.77,0,17775.20448,24,22
106726.42,1,23927.726592000003,25,27
104736.1,1,25350.386688000002,21,23
98582.15,0,36738.104832000005,26,26
42332.43,1,19843.21152,20,20
71911.87,1,14936.321664000001,20,21
56663.15,1,21616.708608,22,22
28787.43,1,21410.712576,23,23
58348.05,1,31123.103616,24,23
49554.79,0,31564.063872000002,21,23
107752.2,0,15676.619904000001,11,9
70720.16,0,19802.97792,26,24
113247.89,1,39333.976704,9,10
84095.57,0,18528.377472,21,19
77209.72,0,17749.454976,19,19
103559.23,1,14656.295808,23,25
93187.98,0,38973.483648,17,18
25880.19,1,26789.140224000002,23,24
25936.24,1,15431.999616000001,21,21
98426.36,0,23655.747456,16,15
77957.51,0,41979.738240000006,12,10
78334.72,0,20189.22048,26,27
108645.31,1,12498.165504,24,24
62996.29,0,25578.913536,23,23
80377.25,1,18993.477888,25,25
62635.88,0,29381.793408,26,27
106883.8,1,8180.2955520000005,19,20
48864.76,0,28675.291392000003,11,9
85195.84,0,22566.221568,23,25
45944.57,1,23607.467136000003,20,20
16285.69,1,29010.034944000003,24,24
99455.13,1,17688.299904,12,12
99886.93,0,25722.145152,16,17
59207.55,1,23287.207680000003,17,16
105278.09,0,27136.758528000002,19,20
75359.33,0,14041.5264,21,19
45826.31,1,29785.738752,21,23
36220.39,1,41986.175616,15,15
100023.56,0,18298.241280000002,18,18
52666.29,1,29676.30336,18,19
62292.76,0,24740.445312000003,20,19
79724.06,0,24317.187840000002,24,22
47014.55,1,19460.187648000003,21,21
86010.64,1,17710.83072,20,21
102833.93,1,32091.928704,16,14
94328.92,0,13806.562176000001,13,11
38937.72,1,21133.905408000002,25,25
66111.33,0,27812.683008000004,23,24
66667.79,0,33889.565952000004,16,18
89423.76,1,22249.180800000002,22,22
85911.12,0,9405.006336,16,16
98510.48,0,17162.044416,15,13
114914.16,1,19188.208512,9,7
62790.21,0,26233.916544000003,17,19
61415.79,0,15361.18848,23,25
45788.95,1,22392.412416000003,22,22
95031.63,0,39203.61984,13,15
85754.82,1,23570.452224,22,20
89297.4,1,9190.963584000001,21,19
74706.9,0,28870.022016000003,20,18
60070.34,1,18323.990784,22,22
36625.19,1,17807.39136,19,19
70856.29,0,20153.814912,22,22
104129.45,1,14131.649664,14,15
15016.61,1,16143.329664,25,26
57339.98,1,35923.776768,20,19
81215.11,1,21745.456128,24,24
27487.53,1,20623.74336,23,25
70295.75,1,20672.023680000002,17,18
31989.92,1,30804.453504,15,17
61533.24,0,24262.470144000003,25,27
53724.26,1,13940.137728000002,25,27
85571.76,0,36657.637632000005,26,26
51238.95,1,16700.162688,21,22
52433.49,1,24894.942336,23,23
93022.69,0,18874.386432000003,17,15
66082.82,0,14820.448896000002,26,25
30847.22,1,16001.707392,24,26
53036.93,1,17583.692544,25,23
54990.16,1,19720.901376,20,18
29925.33,1,19159.24032,19,18
81628.16,0,25192.670976,15,15
110759.87,1,25617.537792000003,16,15
57708.06,1,22062.496896,23,21
98614.8,1,22377.928320000003,21,22
85877.4,0,33234.562944000005,11,10
52550.0,1,25598.225664,13,11
76409.8,0,28208.581632,19,17
82141.95,0,21988.467072000003,21,19
33916.44,1,18623.328768000003,22,22
45235.49,1,22199.291136,24,22
109535.71,1,24817.693824,13,15
74808.17,1,29599.054848000003,26,27
81533.18,0,16975.360512000003,18,17
68320.56,0,21988.467072000003,25,23
63044.87,0,17900.733312,16,14
13476.51,1,15675.01056,25,25
76699.42,0,16555.321728000003,12,12
57210.75,1,22242.743424,19,19
23744.87,1,12538.399104,20,21
